forward,srcIP,dstPort,Unique Ports,Auth Failures,Origin,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN,Forward FIN flag count,Forward SYN flag count,Forward RST flag count,Forward ACK flag count,Forward 0x0014 flag count,Forward ACK-PSH flag count,Forward 0x003F flag count,Forward ACK-FIN-PSH flag count,Forward URG flag count,Forward FIN-ACK flag count,Backward FIN flag count,Backward RST flag count,Backward ACK flag count,Backward 0x0014 flag count,Backward ACK-PSH flag count,Backward 0x003F flag count,Backward SYN-ACK flag count,Backward ACK-FIN-PSH flag count,Backward URG flag count,Backward FIN-ACK flag count,Label
185.182.193.115 62896 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.119789114,6.8537e-05,64256,64512,14.14799106791488,16.997480686388005,0.0,583,0.0,2962.0,0.019776682916666666,0.0011223559682195237,6.135590032806111e-07,0.032796206125257486,0.0007833000723098467,29027.35606060606,910553.6944444445,2054.9957026146362,9146.533218241902,0.0004191788888888889,TCP,943.0,4241.0,12.0,9.0,21.0,1743.0,4843.0,0.8481769561767578,0.5294902324676514,145.25,176.79484772418618,31256.418181818182,538.1111111111111,953.7391473097406,909618.3611111111,0.00014400482177734375,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 36069 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.024565421,0.000215742,64256,64512,9.664857229596883,10.56791896500355,0.0,583,0.0,2962.0,0.02151258725,0.0009995774445134221,4.266954452595536e-07,0.030950418160751284,0.0006532192933920075,30294.969696969696,1004946.125,1423.9556318272741,6310.368611977745,0.000498522875,TCP,968.0,4241.0,12.0,8.0,20.0,1768.0,4777.0,1.2416117191314697,0.7570080757141113,147.33333333333334,180.5951272875323,32614.6,597.125,1001.8694579206842,1003742.4107142857,4.482269287109375e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 47124 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.072146531,0.000155429,64256,64512,4.692218393932244,5.542283690775802,0.0,583,0.0,2962.0,0.03852043107692308,0.003070684858457608,3.936184468382858e-06,0.054337662764152604,0.001983981972796844,28370.089743589742,1004946.125,662.6856131738153,3309.436148854501,0.0010687405,TCP,970.0,4241.0,13.0,8.0,21.0,1836.0,4777.0,2.7705445289611816,1.4434483051300049,141.23076923076923,174.3584778204914,30400.878787878788,597.125,1001.8694579206842,1003742.4107142857,4.839897155761719e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 27067 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.035423993,0.000153065,64256,64384,15.649409971578269,19.012140665592003,0.0,583,0.0,2962.0,0.01175544975,0.00020023560611100662,5.380127303736125e-06,0.013852525251966926,0.002319510143055237,31440.265151515152,1004946.125,2333.066203262794,11352.624494941625,0.001139091875,TCP,989.0,4241.0,12.0,8.0,20.0,1789.0,4777.0,0.7668020725250244,0.42078375816345215,149.08333333333334,183.96546118522062,33843.29090909091,597.125,1001.8694579206842,1003742.4107142857,7.915496826171875e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 2658 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.065937394,0.000189964,64256,64512,7.637147895461491,10.001145136344846,0.0,583,0.0,2962.0,0.028490301692307693,0.0015265411777377732,3.30077860386125e-07,0.03831224419839028,0.0005745240294244663,28570.24358974359,1004946.125,1080.9501636653188,5971.933789539916,0.000462064875,TCP,974.0,4241.0,13.0,8.0,21.0,1840.0,4777.0,1.7022061347961426,0.7999083995819092,141.53846153846155,174.9705602942877,30614.696969696968,597.125,1001.8694579206842,1003742.4107142857,0.00015664100646972656,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 6231 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.083140336,0.000240939,64256,64512,9.261495391584136,12.591641155230864,0.0,583,0.0,2962.0,0.024351628076923076,0.0008880504531096125,5.272987972347642e-06,0.029221476116916997,0.00229629875502898,27452.97435897436,1004946.125,1294.4720866544903,7518.78372481723,0.00100941475,TCP,951.0,4241.0,13.0,8.0,21.0,1817.0,4777.0,1.4036610126495361,0.6353421211242676,139.76923076923077,171.5274295583919,29421.659090909092,597.125,1001.8694579206842,1003742.4107142857,8.416175842285156e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 9309 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.152478505,0.000130885,64256,64512,10.142489396842592,15.315902745224054,0.0,583,0.0,2962.0,0.02828430569230769,0.001927296344720346,1.5816704661524999e-06,0.043048455979641145,0.0012576448092178093,26812.74358974359,1004946.125,1406.685260192861,9145.508426741913,0.00096508225,TCP,937.0,4241.0,13.0,8.0,21.0,1803.0,4777.0,1.2817366123199463,0.5223329067230225,138.69230769230768,169.5247143866604,28738.628787878788,597.125,1001.8694579206842,1003742.4107142857,0.00018024444580078125,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 27243 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.082793208,0.000118982,64256,64512,15.698665360826672,20.14435501252027,0.0,583,0.0,2962.0,0.01583180333333333,0.0005922851090252238,3.1234508555964285e-07,0.023824495017016407,0.0005588784175110386,30085.151515151516,1004946.125,2307.703808041521,12028.697986851166,0.00037466775,TCP,964.0,4241.0,12.0,8.0,20.0,1764.0,4777.0,0.7643961906433105,0.39713358879089355,147.0,179.97126033190563,32389.654545454545,597.125,1001.8694579206842,1003742.4107142857,0.00010991096496582031,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 57748 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.137218219,7.9598e-05,64256,64512,14.707223339099537,18.284872842010017,0.0,583,0.0,2962.0,0.02039060691666667,0.00147594394137752,4.832317872817499e-07,0.03760912491874089,0.000695148751909798,27731.295454545456,910553.6944444445,2101.907335546309,9839.293241539392,0.0005011273333333333,TCP,915.0,4241.0,12.0,9.0,21.0,1715.0,4843.0,0.8159255981445312,0.49221014976501465,142.91666666666666,172.82986905151446,29870.163636363635,538.1111111111111,953.7391473097406,909618.3611111111,6.198883056640625e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 61560 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.128577194,0.000196266,64256,64512,9.932471665853624,14.539354849891781,0.0,583,0.0,2962.0,0.027729559846153846,0.0016666540600772804,3.351985553395535e-07,0.04003188705074417,0.0005789633454196851,27832.358974358973,1004946.125,1394.366214629451,8681.81226474163,0.000494502875,TCP,959.0,4241.0,13.0,8.0,21.0,1825.0,4777.0,1.3088383674621582,0.5502307415008545,140.3846153846154,172.70387600710873,29826.628787878788,597.125,1001.8694579206842,1003742.4107142857,8.916854858398438e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 3185 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.218644304,0.000133339,64256,64384,8.285878299858636,10.380312246810293,0.0,583,0.0,2962.0,0.032572996666666666,0.0035605403610133777,3.9961716468326787e-07,0.05841390684278719,0.0006321528016890125,31272.151515151516,1004946.125,1233.2148869622936,6198.343950376597,0.000424574875,TCP,986.0,4241.0,12.0,8.0,20.0,1786.0,4777.0,1.4482471942901611,0.7706897258758545,148.83333333333334,183.47439752034762,33662.854545454546,597.125,1001.8694579206842,1003742.4107142857,7.891654968261719e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 49213 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.102136764,7.1283e-05,64256,64512,13.283226971589393,15.218349711244823,0.0,583,0.0,2962.0,0.01943020641666667,0.0008374001920652616,8.948142344034999e-07,0.02832858128102916,0.0009459462111576428,28834.204545454544,910553.6944444445,1924.960975299496,8189.163072395409,0.0005492393333333334,TCP,939.0,4241.0,12.0,9.0,21.0,1739.0,4843.0,0.9033949375152588,0.5913913249969482,144.91666666666666,176.2091216295415,31049.654545454545,538.1111111111111,953.7391473097406,909618.3611111111,6.985664367675781e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 30621 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.118096136,6.0924e-05,64256,64512,14.662472088175875,17.946165405955853,0.0,583,0.0,2962.0,0.019566406416666668,0.0011036809300038948,2.654045737937778e-07,0.03252221124996063,0.0005151743139887487,30347.840909090908,910553.6944444445,2161.4927603319265,9657.031006782689,0.00036780855555555557,TCP,969.0,4241.0,12.0,9.0,21.0,1769.0,4843.0,0.8184158802032471,0.5014998912811279,147.41666666666666,180.75201495167602,32671.29090909091,538.1111111111111,953.7391473097406,909618.3611111111,0.00013327598571777344,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 50380 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.059298023,0.000127659,64256,64512,8.278784196171799,10.899579568927406,0.0,583,0.0,2962.0,0.02594020853846154,0.0012286540933909927,3.0840619993890553e-05,0.03437147315321396,0.005553433171821783,28221.589743589742,1004946.125,1167.3085716602236,6508.411450095777,0.002296109625,TCP,967.0,4241.0,13.0,8.0,21.0,1833.0,4777.0,1.5702788829803467,0.7339732646942139,141.0,173.90303376167753,30242.265151515152,597.125,1001.8694579206842,1003742.4107142857,6.866455078125e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 5117 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.031947877,0.000102651,64256,64512,5.483955243761074,5.607758441319259,0.0,583,0.0,2962.0,0.030664696499999998,0.00198015305305208,9.268431361461982e-06,0.04356198659199987,0.003044409854382616,29673.515151515152,1004946.125,802.4854506703706,3348.532759272762,0.001889717625,TCP,956.0,4241.0,12.0,8.0,20.0,1756.0,4777.0,2.188201665878296,1.4265949726104736,146.33333333333334,178.7414079308175,31948.49090909091,597.125,1001.8694579206842,1003742.4107142857,0.00032591819763183594,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 18736 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.038262019,0.000116388,64256,64512,6.558813744519569,6.448054526916447,0.0,583,0.0,2962.0,0.020808985,0.0008117913482670366,2.979494570697111e-05,0.02789205458111521,0.005458474668528847,29076.060606060608,910553.6944444445,953.2142642035108,3469.7697859840396,0.0021891318888888887,TCP,944.0,4241.0,12.0,9.0,21.0,1744.0,4843.0,1.829599142074585,1.3957698345184326,145.33333333333334,176.94226074164317,31308.563636363637,538.1111111111111,953.7391473097406,909618.3611111111,0.00010085105895996094,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 57475 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.109610109,0.000160249,64256,64384,13.985319116430999,18.318307753871586,0.0,583,0.0,2962.0,0.019384842272727274,0.000928953427940671,1.743837013447441e-05,0.029777983009686638,0.004175927457999529,33543.472727272725,1004946.125,2184.252567457132,10938.31951753057,0.001788974875,TCP,984.0,4241.0,11.0,8.0,19.0,1718.0,4777.0,0.7865390777587891,0.4367215633392334,156.1818181818182,190.50587625815874,36292.48888888889,597.125,1001.8694579206842,1003742.4107142857,0.0002765655517578125,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 39476 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.037519143,0.000147125,64256,64512,11.116783363669915,12.636828608863292,0.0,583,0.0,2962.0,0.01972012325,0.0008455331514398356,1.3681949165227127e-05,0.028465814646048263,0.003698911889357075,29371.78787878788,1004946.125,1621.1975738685294,7545.766283067493,0.001613847625,TCP,950.0,4241.0,12.0,8.0,20.0,1750.0,4777.0,1.079448938369751,0.6330702304840088,145.83333333333334,177.83490811832908,31625.254545454547,597.125,1001.8694579206842,1003742.4107142857,0.00011444091796875,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 25370 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.194983844,4.5805e-05,64256,64512,10.084841334754074,11.93168085873049,0.0,583,0.0,2962.0,0.028670481999999997,0.0028395468500820114,6.646278289426944e-07,0.05216543298004207,0.0008152470968624755,27731.295454545456,910553.6944444445,1441.2919074252698,6420.570044314641,0.0003462927777777778,TCP,915.0,4241.0,12.0,9.0,21.0,1715.0,4843.0,1.1899046897888184,0.7542943954467773,142.91666666666666,172.82986905151446,29870.163636363635,538.1111111111111,953.7391473097406,909618.3611111111,9.107589721679688e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 4333 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.026580952,4.1918e-05,64256,64512,10.513108233668623,12.189511760608701,0.0,583,0.0,2962.0,0.016539472153846154,0.0002552678077408398,3.16871447554e-07,0.015666838070760254,0.000562913357057727,27452.97435897436,910553.6944444445,1469.4090508135298,6559.311717403105,0.00041481866666666665,TCP,951.0,4241.0,13.0,9.0,22.0,1817.0,4843.0,1.2365515232086182,0.7383396625518799,139.76923076923077,171.5274295583919,29421.659090909092,538.1111111111111,953.7391473097406,909618.3611111111,6.413459777832031e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 23162 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.112740883,6.3909e-05,64256,64384,14.39444992436941,19.075184388043173,0.0,583,0.0,2962.0,0.019371253916666668,0.0010118642186099517,4.0520033147307143e-07,0.031140057955970534,0.0006365534788790895,31609.878787878788,1004946.125,2149.571188705832,11390.269477710279,0.00046176925,TCP,992.0,4241.0,12.0,8.0,20.0,1792.0,4777.0,0.8336546421051025,0.41939306259155273,149.33333333333334,184.45965313955145,34025.36363636364,597.125,1001.8694579206842,1003742.4107142857,0.00032830238342285156,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 19337 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.175720997,0.000129342,64256,64512,13.987606935825026,20.409654955119898,0.0,583,0.0,2962.0,0.023515095583333333,0.002374895742089776,2.8543061199221426e-07,0.047706831301565555,0.0005342570654583936,29173.969696969696,1004946.125,2035.1968091625413,12187.115215075968,0.00041748425,TCP,946.0,4241.0,12.0,8.0,20.0,1746.0,4777.0,0.8579022884368896,0.3919713497161865,145.5,177.23825772106878,31413.4,597.125,1001.8694579206842,1003742.4107142857,0.00011324882507324219,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 46370 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.024754923,5.2899e-05,64256,64384,4.498073802099922,4.507088963005291,0.0,583,0.0,2962.0,0.026856263153846153,0.0018922219914635512,7.352637270431501e-06,0.04265494370598919,0.0027115746846494014,29133.358974358973,910553.6944444445,640.456508283612,2425.314649759403,0.0011555753333333334,TCP,985.0,4241.0,13.0,9.0,22.0,1851.0,4843.0,2.8901259899139404,1.996854305267334,142.3846153846154,176.68176750784718,31216.446969696968,538.1111111111111,953.7391473097406,909618.3611111111,0.00016260147094726562,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 39162 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.000212767,0.000111898,64256,64512,6.582019769012259,8.04362496871671,0.0,583,0.0,2962.0,0.028541254461538462,0.002725096373072387,1.8264221182649997e-07,0.05118871920753697,0.00042736660120615413,26075.858974358973,1004946.125,904.2682544196842,4803.049559444965,0.00033536074999999997,TCP,920.0,4241.0,13.0,8.0,21.0,1786.0,4777.0,1.9750776290893555,0.9945764541625977,137.3846153846154,167.19196007927988,27953.151515151516,597.125,1001.8694579206842,1003742.4107142857,7.224082946777344e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 43933 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.157919147,0.000121988,64256,64512,14.259626632699288,20.81366138691859,0.0,583,0.0,2962.0,0.022426883333333335,0.0019094279756438767,4.406432160785714e-07,0.042776961984913264,0.0006638096233699624,30189.727272727272,1004946.125,2098.5417194455786,12428.357555663762,0.0004899505,TCP,966.0,4241.0,12.0,8.0,20.0,1766.0,4777.0,0.8415367603302002,0.38436293601989746,147.16666666666666,180.28245515402668,32501.763636363637,597.125,1001.8694579206842,1003742.4107142857,2.2411346435546875e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 64215 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.023640084,8.6361e-05,64256,64512,12.782299151448319,14.010970864741537,0.0,583,0.0,2962.0,0.013469284692307692,0.0003004448776928959,5.31859701056e-07,0.01699674396682901,0.0007292871183943948,27129.089743589742,910553.6944444445,1779.6893433939583,7539.459099771474,0.000526667,TCP,944.0,4241.0,13.0,9.0,22.0,1810.0,4843.0,1.0170314311981201,0.6423537731170654,139.23076923076923,170.51703904906572,29076.060606060608,538.1111111111111,953.7391473097406,909618.3611111111,9.083747863769531e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 3928 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.067135919,5.9321e-05,64256,64512,12.962432068770415,16.984280802980695,0.0,583,0.0,2962.0,0.017233197538461538,0.00043523750799281247,1.2781692492529444e-06,0.02045721398038459,0.0011305614752205844,28519.97435897436,910553.6944444445,1833.6855826514457,9139.430214315056,0.0007546047777777777,TCP,973.0,4241.0,13.0,9.0,22.0,1839.0,4843.0,1.0028982162475586,0.5299017429351807,141.46153846153845,174.81702555598648,30560.992424242424,538.1111111111111,953.7391473097406,909618.3611111111,0.0001220703125,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 58827 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.022098517,6.5923e-05,64256,64512,7.352888100638884,7.939193207945264,0.0,583,0.0,2962.0,0.019837362384615385,0.0005045347025990235,3.2748650769152777e-07,0.022025655988638124,0.0005722643687069184,28221.589743589742,910553.6944444445,1036.7572221900828,4272.168078453213,0.00033116244444444443,TCP,967.0,4241.0,13.0,9.0,22.0,1833.0,4843.0,1.7680127620697021,1.1336164474487305,141.0,173.90303376167753,30242.265151515152,538.1111111111111,953.7391473097406,909618.3611111111,0.00010037422180175781,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 39391 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.137094508,7.2836e-05,64256,64384,5.2379908967112305,6.086346135242334,0.0,583,0.0,2962.0,0.03492412714285714,0.0022215367314210705,2.772270940156944e-07,0.04628386472487273,0.0005265235930285503,27253.604395604394,910553.6944444445,716.8564684356227,3275.130481442069,0.0003503772222222222,TCP,984.0,4241.0,14.0,9.0,23.0,1916.0,4843.0,2.6727805137634277,1.478719711303711,136.85714285714286,170.5326872945402,29081.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,0.00010895729064941406,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 39453 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.039265903,0.000141524,64256,64384,8.561325609738466,9.272522829362519,0.0,583,0.0,2962.0,0.021850786833333333,0.0006092732802293356,4.14833523944125e-07,0.024163751644831838,0.0006440757128972687,32011.477272727272,1004946.125,1283.4853976599584,5536.855194483094,0.000462934875,TCP,999.0,4241.0,12.0,8.0,20.0,1799.0,4777.0,1.4016520977020264,0.8627641201019287,149.91666666666666,185.62479262308588,34456.56363636364,597.125,1001.8694579206842,1003742.4107142857,6.461143493652344e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 44532 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.125080669,2.7662e-05,64256,64384,15.836441627491137,19.365138710336048,0.0,583,0.0,2962.0,0.018513191916666668,0.001238311576945386,2.2723429524822495e-06,0.03444873381184464,0.0015074292528945595,31384.060606060608,910553.6944444445,2359.6298024961793,10420.59630823972,0.0007779026666666667,TCP,988.0,4241.0,12.0,9.0,21.0,1788.0,4843.0,0.7577459812164307,0.4647526741027832,149.0,183.80142446772177,33782.96363636364,538.1111111111111,953.7391473097406,909618.3611111111,6.151199340820312e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 12931 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.003677021,0.000147574,64256,64512,13.012623874317311,15.489196385377545,0.0,583,0.0,2962.0,0.012399155384615385,0.00022902747020990552,1.4824845351966029e-05,0.01483976823793682,0.0038503045791165704,28469.858974358973,910553.6944444445,1839.7848216150169,8334.908677153717,0.0014964645555555556,TCP,972.0,4241.0,13.0,9.0,22.0,1838.0,4843.0,0.9990298748016357,0.5810501575469971,141.3846153846154,174.6638329633658,30507.454545454544,538.1111111111111,953.7391473097406,909618.3611111111,0.00028824806213378906,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 26756 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.090070018,6.2085e-05,64256,64384,10.324679936170828,10.957873909691322,0.0,583,0.0,2962.0,0.020212705,0.0006761751734200832,4.990918517625694e-06,0.02545586784733361,0.002234036373389138,34078.26515151515,910553.6944444445,1577.094860250094,5896.553704959453,0.0009131627777777778,TCP,1033.0,4241.0,12.0,9.0,21.0,1833.0,4843.0,1.1622636318206787,0.8213272094726562,152.75,191.51420550207473,36677.69090909091,538.1111111111111,953.7391473097406,909618.3611111111,8.344650268554688e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
